,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
34835,2011,4,10,21,91,-19,11,1022,NW,45.14,0,0
17032,2011,4,10,22,22,-19,11,1022,NW,49.16,0,0
20013,2011,4,10,23,16,-19,10,1022,NW,53.18,0,0
2739,2011,4,11,0,,-19,10,1023,NW,56.31,0,0
27191,2011,4,11,1,12,-19,9,1023,NW,59.44,0,0
3246,2011,4,11,2,8,-19,7,1023,NW,63.46,0,0
11563,2011,4,11,3,9,-20,11,1023,NW,67.48,0,0
40901,2011,4,11,4,14,-19,10,1023,NW,70.61,0,0
16621,2011,4,11,5,16,-14,6,1023,SE,1.79,0,0
8357,2011,4,11,6,14,-12,7,1024,cv,0.45,0,0
27193,2011,4,11,7,29,-16,10,1024,cv,1.34,0,0
22394,2011,4,11,8,24,-15,14,1024,NW,3.13,0,0
11732,2011,4,11,9,19,-16,15,1024,NW,7.15,0,0
14524,2011,4,11,10,16,-16,17,1023,NW,11.17,0,0
24038,2011,4,11,11,17,-14,18,1023,cv,1.79,0,0
24923,2011,4,11,12,13,-14,19,1021,cv,2.68,0,0
40148,2011,4,11,13,12,-14,20,1020,SE,1.79,0,0
40798,2011,4,11,14,10,-14,21,1019,cv,1.79,0,0
22973,2011,4,11,15,11,-16,22,1018,cv,4.92,0,0
24473,2011,4,11,16,12,-14,22,1017,SE,4.92,0,0
13863,2011,4,11,17,13,-13,21,1016,SE,10.73,0,0
2633,2011,4,11,18,18,-13,20,1016,SE,17.88,0,0
23803,2011,4,11,19,26,-12,17,1017,SE,22.8,0,0
19957,2011,4,11,20,27,-12,17,1017,SE,27.72,0,0
42633,2011,4,11,21,45,-11,17,1017,SE,33.53,0,0
10756,2011,4,11,22,49,-11,17,1017,SE,39.34,0,0
38816,2011,4,11,23,50,-9,15,1017,SE,43.36,0,0
34823,2011,4,12,0,51,-9,16,1017,cv,3.13,0,0
13845,2011,4,12,1,64,-4,10,1016,cv,4.02,0,0
41692,2011,4,12,2,67,-6,10,1016,SE,3.13,0,0
29096,2011,4,12,3,77,-5,8,1016,cv,0.45,0,0
39539,2011,4,12,4,85,-6,8,1016,NW,0.89,0,0
7630,2011,4,12,5,91,-5,4,1016,NW,4.02,0,0
26230,2011,4,12,6,88,-5,6,1016,cv,0.89,0,0
16203,2011,4,12,7,91,-5,8,1016,NW,1.79,0,0
12877,2011,4,12,8,103,-4,12,1016,cv,0.89,0,0
34512,2011,4,12,9,101,-4,15,1016,cv,1.78,0,0
38893,2011,4,12,10,88,-4,18,1016,cv,3.57,0,0
31500,2011,4,12,11,91,-4,20,1015,cv,5.36,0,0
23115,2011,4,12,12,99,-6,23,1014,SE,3.13,0,0
14033,2011,4,12,13,94,-5,24,1012,SE,7.15,0,0
6616,2011,4,12,14,101,-5,25,1011,SE,11.17,0,0
28715,2011,4,12,15,91,-4,26,1010,SE,16.09,0,0
31931,2011,4,12,16,73,-6,25,1009,SE,23.24,0,0
37637,2011,4,12,17,94,-5,25,1009,SE,29.05,0,0
39844,2011,4,12,18,88,-4,23,1009,SE,33.97,0,0
1810,2011,4,12,19,104,-3,19,1010,SE,37.1,0,0
6554,2011,4,12,20,145,-1,19,1010,SE,38.89,0,0
33053,2011,4,12,21,171,0,17,1011,SE,40.68,0,0
37054,2011,4,12,22,184,1,15,1011,SE,42.47,0,0
35522,2011,4,12,23,202,1,14,1011,SE,43.36,0,0
11634,2011,4,13,0,196,1,13,1011,cv,0.89,0,0
26877,2011,4,13,1,186,2,13,1011,cv,1.78,0,0
30054,2011,4,13,2,184,2,12,1011,cv,2.67,0,0
8714,2011,4,13,3,188,3,10,1011,SE,1.79,0,0
37094,2011,4,13,4,189,3,11,1011,cv,0.89,0,0
26856,2011,4,13,5,201,3,10,1011,NE,0.89,0,0
3554,2011,4,13,6,231,3,10,1012,cv,0.89,0,0
35766,2011,4,13,7,225,4,11,1013,NW,1.79,0,0
13314,2011,4,13,8,169,5,16,1013,cv,0.89,0,0
36375,2011,4,13,9,163,5,17,1013,cv,1.78,0,0
31578,2011,4,13,10,142,5,19,1013,NE,1.79,0,0
22199,2011,4,13,11,136,5,21,1013,SE,1.79,0,0
1562,2011,4,13,12,141,6,22,1012,SE,5.81,0,0
11530,2011,4,13,13,125,6,23,1011,SE,8.94,0,0
15686,2011,4,13,14,131,6,24,1010,SE,12.07,0,0
3298,2011,4,13,15,138,6,23,1009,SE,16.09,0,0
39370,2011,4,13,16,152,6,24,1008,SE,20.11,0,0
38232,2011,4,13,17,145,6,23,1009,SE,23.24,0,0
17187,2011,4,13,18,157,7,22,1009,SE,25.03,0,0
40887,2011,4,13,19,172,7,20,1009,cv,0.89,0,0
4771,2011,4,13,20,170,8,21,1009,SE,4.02,0,0
4322,2011,4,13,21,172,8,20,1010,SE,7.15,0,0
24622,2011,4,13,22,155,7,18,1010,cv,0.89,0,0
630,2011,4,13,23,168,7,17,1009,cv,1.78,0,0
12284,2011,4,14,0,163,6,16,1009,cv,2.67,0,0
33623,2011,4,14,1,144,8,13,1009,cv,3.56,0,0
26306,2011,4,14,2,137,6,13,1008,NW,3.13,0,0
15502,2011,4,14,3,133,6,13,1008,NW,4.02,0,0
25273,2011,4,14,4,158,6,14,1007,cv,0.89,0,0
35595,2011,4,14,5,162,7,14,1007,cv,1.78,0,0
21835,2011,4,14,6,158,7,11,1007,NW,1.79,0,0
36362,2011,4,14,7,174,8,12,1007,NW,3.58,0,0
5779,2011,4,14,8,184,7,17,1007,NW,6.71,0,0
35284,2011,4,14,9,191,7,19,1007,NW,9.84,0,0
19267,2011,4,14,10,159,3,24,1006,NW,13.86,0,0
42664,2011,4,14,11,74,-4,27,1005,NW,19.67,0,0
9083,2011,4,14,12,27,-6,28,1004,NW,27.72,0,0
22840,2011,4,14,13,21,-6,29,1003,NW,36.66,0,0
19247,2011,4,14,14,21,-5,29,1001,NW,39.79,0,0
20235,2011,4,14,15,,-5,31,1001,cv,1.79,0,0
17237,2011,4,14,16,,-5,31,1000,NW,8.05,0,0
41456,2011,4,14,17,,-6,30,1000,NW,15.2,0,0
37901,2011,4,14,18,,-5,30,1000,NW,19.22,0,0
42610,2011,4,14,19,,-2,26,1000,SE,5.81,0,0
39984,2011,4,14,20,,0,25,1001,SE,10.73,0,0
17332,2011,4,14,21,,-1,25,1001,SE,15.65,0,0
22522,2011,4,14,22,,0,25,1001,SE,21.46,0,0
8795,2011,4,14,23,,1,24,1001,NW,3.13,0,0
2176,2011,4,15,0,53,0,19,1002,NW,8.05,0,0
15859,2011,4,15,1,,-3,18,1002,NW,11.18,0,0
28017,2011,4,15,2,,-3,18,1002,NW,12.97,0,0
28006,2011,4,15,3,,-3,16,1004,NE,4.92,0,0
7377,2011,4,15,4,,-5,19,1005,NE,10.73,0,0
32953,2011,4,15,5,,-3,19,1007,NE,17.88,0,0
12386,2011,4,15,6,,-3,19,1008,NW,5.81,0,0
2953,2011,4,15,7,,-3,19,1010,NE,9.83,0,0
8554,2011,4,15,8,,-4,20,1011,NW,8.94,0,0
43772,2011,4,15,9,,-8,20,1012,NW,17.88,0,0
35602,2011,4,15,10,,-7,21,1013,NE,8.05,0,0
16982,2011,4,15,11,,-8,22,1013,NW,7.15,0,0
21303,2011,4,15,12,,-8,23,1013,NE,8.05,0,0
38179,2011,4,15,13,28,-8,23,1012,NE,13.86,0,0
41625,2011,4,15,14,26,-6,23,1012,NE,19.67,0,0
16143,2011,4,15,15,27,-6,24,1012,NE,24.59,0,0
37123,2011,4,15,16,25,-6,23,1012,NE,29.51,0,0
43327,2011,4,15,17,,-6,23,1012,NE,33.53,0,0
10098,2011,4,15,18,,-7,22,1012,NE,36.66,0,0
23486,2011,4,15,19,,-6,20,1013,SE,1.79,0,0
11421,2011,4,15,20,,-3,19,1014,SE,4.92,0,0
28153,2011,4,15,21,,-2,15,1016,SE,9.84,0,0
14698,2011,4,15,22,,-1,13,1018,SE,13.86,0,0
36889,2011,4,15,23,,-3,12,1019,SE,17.88,0,0
9698,2011,4,16,0,36,-3,11,1019,SE,19.67,0,0
43493,2011,4,16,1,,-1,10,1019,cv,0.89,0,0
34215,2011,4,16,2,,-2,9,1019,cv,1.78,0,0
30243,2011,4,16,3,,-2,9,1019,SE,0.89,0,0
12170,2011,4,16,4,,-3,8,1018,cv,0.89,0,0
20229,2011,4,16,5,,-3,7,1018,cv,1.78,0,0
33558,2011,4,16,6,,-2,7,1019,cv,2.23,0,0
41883,2011,4,16,7,,-1,10,1019,cv,3.12,0,0
23578,2011,4,16,8,,-2,12,1019,SE,3.13,0,0
6095,2011,4,16,9,,-3,14,1018,cv,1.79,0,0
17878,2011,4,16,10,,-3,16,1018,cv,2.68,0,0
4568,2011,4,16,11,,-5,19,1017,SE,4.92,0,0
43805,2011,4,16,12,,-4,20,1015,SE,9.84,0,0
11554,2011,4,16,13,,-4,22,1014,SE,14.76,0,0
33647,2011,4,16,14,,-3,23,1012,SE,21.91,0,0
15634,2011,4,16,15,76,-3,24,1010,SE,29.06,0,0
33961,2011,4,16,16,87,-2,24,1009,SE,36.21,0,0
30438,2011,4,16,17,146,-1,23,1008,SE,44.26,0,0
22106,2011,4,16,18,149,1,21,1007,SE,53.2,0,0
22490,2011,4,16,19,121,2,20,1007,SE,57.22,0,0
11027,2011,4,16,20,79,0,20,1007,SE,63.03,0,0
28816,2011,4,16,21,58,0,20,1007,SE,70.18,0,0
23937,2011,4,16,22,53,0,19,1007,SE,77.33,0,0
15006,2011,4,16,23,56,1,18,1007,SE,82.25,0,0
27865,2011,4,17,0,,1,19,1007,SE,86.27,0,0
30550,2011,4,17,1,60,2,18,1007,cv,0.89,0,0
10117,2011,4,17,2,65,-1,19,1007,NW,5.81,0,0
11356,2011,4,17,3,41,-1,18,1007,NW,11.62,0,0
18783,2011,4,17,4,23,-4,17,1007,NW,18.77,0,0
23220,2011,4,17,5,20,-4,16,1008,NW,25.92,0,0
17309,2011,4,17,6,12,-3,15,1009,NW,33.07,0,0
4362,2011,4,17,7,13,-3,16,1010,NW,40.22,0,0
29673,2011,4,17,8,16,-4,17,1011,NW,48.27,0,0
33773,2011,4,17,9,22,-4,18,1011,NW,57.21,0,0
31267,2011,4,17,10,35,-4,19,1011,NW,67.04,0,0
22495,2011,4,17,11,72,-5,18,1011,NW,74.19,0,0
10003,2011,4,17,12,249,-3,18,1011,NW,84.02,0,0
29772,2011,4,17,13,76,-6,17,1011,NW,92.07,0,0
7234,2011,4,17,14,90,-4,17,1012,NW,105.03,0,0
42596,2011,4,17,15,74,-8,16,1012,NW,117.1,0,0
5841,2011,4,17,16,44,-8,17,1013,NW,130.06,0,0
37645,2011,4,17,17,93,-11,16,1013,NW,142.13,0,0
42510,2011,4,17,18,118,-11,15,1015,NW,151.07,0,0
37328,2011,4,17,19,120,-11,14,1015,NW,156.88,0,0
38252,2011,4,17,20,97,-13,14,1016,NW,164.03,0,0
12016,2011,4,17,21,14,-13,14,1017,NW,171.18,0,0
24409,2011,4,17,22,15,-14,14,1017,NW,178.33,0,0
41331,2011,4,17,23,18,-15,13,1018,NW,183.25,0,0
21929,2011,4,18,0,,-14,10,1017,NW,187.27,0,0
25843,2011,4,18,1,21,-14,8,1017,NW,191.29,0,0
41467,2011,4,18,2,10,-13,8,1017,NW,195.31,0,0
30330,2011,4,18,3,9,-14,10,1017,NW,200.23,0,0
4035,2011,4,18,4,7,-11,8,1017,cv,0.89,0,0
12359,2011,4,18,5,4,-8,7,1017,NE,1.79,0,0
24863,2011,4,18,6,6,-11,9,1017,NE,3.58,0,0
33831,2011,4,18,7,6,-11,12,1018,NW,4.92,0,0
15396,2011,4,18,8,4,-13,14,1018,NW,12.97,0,0
31142,2011,4,18,9,3,-11,15,1018,NW,22.8,0,0
7761,2011,4,18,10,5,-12,16,1018,NE,9.83,0,0
17479,2011,4,18,11,9,-11,17,1018,NW,8.05,0,0
30199,2011,4,18,12,12,-10,18,1017,NW,15.2,0,0
29107,2011,4,18,13,11,-10,19,1016,NE,5.81,0,0
13332,2011,4,18,14,11,-11,21,1016,NW,5.81,0,0
15286,2011,4,18,15,13,-9,21,1015,NE,3.13,0,0
22094,2011,4,18,16,10,-10,21,1015,NE,7.15,0,0
37386,2011,4,18,17,10,-10,20,1015,NE,10.28,0,0
34647,2011,4,18,18,15,-10,19,1015,NE,12.07,0,0
32379,2011,4,18,19,19,-7,16,1015,SE,0.89,0,0
13236,2011,4,18,20,32,-6,15,1016,SE,2.68,0,0
29294,2011,4,18,21,43,-5,14,1017,SE,4.47,0,0
9793,2011,4,18,22,65,-5,12,1018,cv,0.89,0,0
11785,2011,4,18,23,54,-4,13,1019,SE,3.13,0,0
38869,2011,4,19,0,56,0,10,1020,SE,4.92,0,0
28347,2011,4,19,1,63,1,9,1020,SE,6.71,0,0
27952,2011,4,19,2,52,0,8,1020,NE,0.89,0,0
28569,2011,4,19,3,53,1,7,1020,NE,1.78,0,0
10338,2011,4,19,4,48,1,6,1020,NE,2.67,0,0
4626,2011,4,19,5,62,1,7,1020,cv,0.89,0,0
19839,2011,4,19,6,59,1,6,1020,cv,1.78,0,0
3959,2011,4,19,7,93,2,9,1020,SE,1.79,0,0
33217,2011,4,19,8,103,1,12,1021,SE,3.58,0,0
28008,2011,4,19,9,79,-1,15,1020,SE,5.37,0,0
33444,2011,4,19,10,80,-3,17,1020,SE,7.16,0,0
25752,2011,4,19,11,84,-3,18,1019,SE,11.18,0,0
7411,2011,4,19,12,73,-3,20,1018,SE,14.31,0,0
39691,2011,4,19,13,52,-6,22,1016,SE,19.23,0,0
37143,2011,4,19,14,44,-6,22,1015,SE,25.04,0,0
8017,2011,4,19,15,58,-5,23,1014,SE,29.96,0,0
2037,2011,4,19,16,68,-5,22,1013,SE,34.88,0,0
25584,2011,4,19,17,86,-3,20,1012,SE,39.8,0,0
7232,2011,4,19,18,99,-3,20,1012,SE,42.93,0,0
26726,2011,4,19,19,105,-2,18,1012,SE,46.06,0,0
43271,2011,4,19,20,93,-1,19,1012,SE,50.08,0,0
42638,2011,4,19,21,120,0,16,1012,SE,51.87,0,0
7599,2011,4,19,22,115,0,15,1012,SE,53.66,0,0
35681,2011,4,19,23,91,1,14,1012,SE,55.45,0,0
21573,2011,4,20,0,82,2,13,1012,SE,57.24,0,0
27895,2011,4,20,1,84,1,12,1012,SE,60.37,0,0
6858,2011,4,20,2,114,2,12,1011,SE,62.16,0,0
12251,2011,4,20,3,97,2,11,1011,cv,0.89,0,0
28676,2011,4,20,4,87,2,9,1010,cv,1.78,0,0
22900,2011,4,20,5,91,2,9,1010,SE,1.79,0,0
8128,2011,4,20,6,97,2,9,1010,cv,0.89,0,0
36171,2011,4,20,7,121,3,11,1010,NE,0.89,0,0
27899,2011,4,20,8,136,4,14,1010,SE,1.79,0,0
9449,2011,4,20,9,160,4,15,1010,SE,3.58,0,0
35317,2011,4,20,10,175,5,17,1010,cv,1.79,0,0
28315,2011,4,20,11,166,5,19,1010,SE,1.79,0,0
1943,2011,4,20,12,153,5,20,1009,SE,3.58,0,0
32552,2011,4,20,13,165,5,22,1008,SE,6.71,0,0
7895,2011,4,20,14,135,6,22,1007,SE,9.84,0,0
35796,2011,4,20,15,270,6,22,1006,SE,12.97,0,0
15723,2011,4,20,16,141,6,22,1006,SE,16.1,0,0
16172,2011,4,20,17,137,7,22,1005,SE,17.89,0,0
25315,2011,4,20,18,143,7,21,1005,SE,19.68,0,0
39375,2011,4,20,19,157,7,19,1006,SE,21.47,0,0
13949,2011,4,20,20,156,8,19,1007,SE,23.26,0,0
31964,2011,4,20,21,189,8,18,1008,SE,25.05,0,0
41458,2011,4,20,22,165,8,17,1008,NE,1.79,0,0
11116,2011,4,20,23,195,7,17,1008,NE,3.58,0,0
25169,2011,4,21,0,175,7,17,1008,NE,5.37,0,0
39614,2011,4,21,1,157,6,17,1008,cv,0.89,0,0
17741,2011,4,21,2,161,7,16,1008,NE,1.79,0,0
4685,2011,4,21,3,167,8,14,1009,NE,3.58,0,0
25907,2011,4,21,4,171,7,16,1009,NE,5.37,0,0
10523,2011,4,21,5,160,7,15,1009,NE,6.26,0,0
24759,2011,4,21,6,140,5,17,1010,SE,1.79,0,0
27571,2011,4,21,7,161,4,17,1012,SE,3.58,0,0
11252,2011,4,21,8,169,3,17,1013,NE,1.79,0,0
3664,2011,4,21,9,113,9,13,1015,NE,5.81,0,1
22828,2011,4,21,10,69,9,12,1015,NE,9.83,0,2
13898,2011,4,21,11,44,8,11,1016,NE,15.64,0,3
5522,2011,4,21,12,,9,11,1016,NE,20.56,0,4
32818,2011,4,21,13,,9,11,1017,NE,24.58,0,5
19927,2011,4,21,14,,7,11,1017,NE,29.5,0,0
6094,2011,4,21,15,,8,12,1017,NE,34.42,0,0
32802,2011,4,21,16,,7,13,1017,NE,39.34,0,0
7018,2011,4,21,17,,6,13,1017,NE,43.36,0,0
3637,2011,4,21,18,,6,13,1018,NE,47.38,0,0
40946,2011,4,21,19,,5,12,1018,NE,49.17,0,0
4027,2011,4,21,20,,5,10,1019,NE,50.96,0,0
9492,2011,4,21,21,49,5,8,1019,cv,0.89,0,0
20949,2011,4,21,22,,6,8,1019,cv,1.78,0,0
25352,2011,4,21,23,,6,10,1019,SE,1.79,0,0
34862,2011,4,22,0,74,6,7,1019,cv,0.89,0,0
33380,2011,4,22,1,,7,8,1019,cv,1.78,0,0
24139,2011,4,22,2,,5,7,1019,cv,2.23,0,0
14656,2011,4,22,3,,5,6,1018,cv,3.12,0,0
40565,2011,4,22,4,,6,7,1018,cv,3.57,0,0
24555,2011,4,22,5,,4,7,1018,SE,0.89,0,0
20959,2011,4,22,6,,6,6,1018,NE,1.79,0,0
13452,2011,4,22,7,,7,8,1018,NW,1.79,0,0
28798,2011,4,22,8,,7,11,1018,NW,4.92,0,0
29160,2011,4,22,9,,7,14,1018,cv,0.89,0,0
41482,2011,4,22,10,,6,16,1017,cv,1.78,0,0
12374,2011,4,22,11,39,4,17,1016,cv,2.67,0,0
8751,2011,4,22,12,,3,19,1015,NE,1.79,0,0
38310,2011,4,22,13,34,1,20,1015,cv,3.13,0,0
35849,2011,4,22,14,70,1,18,1014,SE,4.92,0,0
18881,2011,4,22,15,36,4,14,1014,SE,16.1,0,0
18353,2011,4,22,16,28,3,15,1014,NW,5.81,0,0
41288,2011,4,22,17,,4,16,1013,NW,11.62,0,0
40374,2011,4,22,18,,4,16,1013,NW,16.54,0,0
39135,2011,4,22,19,,3,16,1013,NW,21.46,0,0
3535,2011,4,22,20,,3,15,1014,NW,23.25,0,0
28810,2011,4,22,21,,4,12,1014,SE,1.79,0,0
36261,2011,4,22,22,,6,11,1014,SE,3.58,0,0
6588,2011,4,22,23,,7,11,1014,SE,7.6,0,0
18950,2011,4,23,0,49,7,10,1014,SE,10.73,0,0
41071,2011,4,23,1,,7,9,1014,SE,12.52,0,0
39260,2011,4,23,2,,6,9,1014,SE,14.31,0,0
2143,2011,4,23,3,,6,8,1013,SE,15.2,0,0
17686,2011,4,23,4,,6,8,1013,cv,0.45,0,0
42783,2011,4,23,5,,6,8,1013,cv,0.9,0,0
15018,2011,4,23,6,,7,8,1013,NE,0.89,0,0
7921,2011,4,23,7,,7,10,1014,NE,2.68,0,0
16240,2011,4,23,8,,7,11,1014,NW,1.79,0,0
13288,2011,4,23,9,,6,13,1014,NW,4.92,0,0
37993,2011,4,23,10,,3,16,1014,NW,8.94,0,0
22987,2011,4,23,11,,1,18,1013,NW,14.75,0,0
32878,2011,4,23,12,,-3,19,1012,NE,4.92,0,0
26757,2011,4,23,13,,0,17,1013,NW,7.15,0,0
21213,2011,4,23,14,,-1,18,1012,NW,14.3,0,0
2895,2011,4,23,15,16,1,17,1012,NE,4.92,0,0
199,2011,4,23,16,,0,18,1012,cv,1.79,0,0
21322,2011,4,23,17,10,0,18,1012,NW,8.05,0,0
25450,2011,4,23,18,12,0,17,1012,NW,15.2,0,0
28356,2011,4,23,19,16,-2,16,1013,NW,20.12,0,0
33001,2011,4,23,20,14,-3,16,1013,NW,28.17,0,0
42232,2011,4,23,21,13,-3,15,1014,NW,38,0,0
30847,2011,4,23,22,12,-2,14,1015,NW,49.18,0,0
17460,2011,4,23,23,12,-2,13,1015,NW,59.01,0,0
15188,2011,4,24,0,,-2,13,1015,NW,66.16,0,0
19785,2011,4,24,1,9,-2,12,1014,NW,73.31,0,0
24200,2011,4,24,2,8,-2,12,1014,NW,80.46,0,0
32539,2011,4,24,3,11,-1,11,1014,NW,85.38,0,0
29585,2011,4,24,4,15,-1,11,1013,NW,90.3,0,0
22577,2011,4,24,5,16,-2,11,1013,NW,96.11,0,0
16248,2011,4,24,6,17,-1,11,1013,NW,101.92,0,0
29237,2011,4,24,7,23,-1,13,1014,NW,107.73,0,0
287,2011,4,24,8,17,-2,15,1014,NW,115.78,0,0
1440,2011,4,24,9,19,-2,16,1013,NW,123.83,0,0
1471,2011,4,24,10,15,-3,18,1012,NW,131.88,0,0
30250,2011,4,24,11,22,-4,18,1011,NW,139.93,0,0
2403,2011,4,24,12,13,-3,19,1010,NW,147.08,0,0
3117,2011,4,24,13,14,-5,19,1009,NW,155.13,0,0
16171,2011,4,24,14,15,-6,20,1008,NW,162.28,0,0
36740,2011,4,24,15,10,-7,21,1007,cv,3.13,0,0
37367,2011,4,24,16,23,-6,22,1006,NW,8.94,0,0
10043,2011,4,24,17,14,-5,22,1006,NW,16.09,0,0
39150,2011,4,24,18,12,-3,20,1006,NW,19.22,0,0
16112,2011,4,24,19,13,-1,17,1006,SE,1.79,0,0
10788,2011,4,24,20,24,-2,16,1006,SE,4.92,0,0
15155,2011,4,24,21,32,-2,14,1007,SE,6.71,0,0
6874,2011,4,24,22,37,-1,13,1007,SE,9.84,0,0
6657,2011,4,24,23,41,2,12,1006,SE,11.63,0,0
31437,2011,4,25,0,,2,12,1006,SE,13.42,0,0
32505,2011,4,25,1,99,1,9,1006,cv,0.89,0,0
32451,2011,4,25,2,73,2,9,1006,cv,1.78,0,0
27826,2011,4,25,3,60,2,8,1005,cv,2.67,0,0
31837,2011,4,25,4,78,2,9,1005,cv,3.56,0,0
15778,2011,4,25,5,96,2,10,1004,SE,3.13,0,0
36700,2011,4,25,6,91,2,11,1004,SE,4.92,0,0
23954,2011,4,25,7,93,2,12,1004,NE,1.79,0,0
35508,2011,4,25,8,122,3,13,1004,cv,0.89,0,0
16782,2011,4,25,9,165,3,14,1004,SE,3.13,0,0
1805,2011,4,25,10,156,3,14,1004,SE,4.92,0,0
33728,2011,4,25,11,162,4,15,1003,SE,6.71,0,0
35600,2011,4,25,12,167,4,15,1002,SE,9.84,0,0
31591,2011,4,25,13,167,5,17,1002,SE,12.97,0,0
28891,2011,4,25,14,155,5,18,1001,SE,16.1,0,0
28862,2011,4,25,15,126,5,18,1001,SE,19.23,0,0
25934,2011,4,25,16,117,5,18,1001,SE,24.15,0,0
12803,2011,4,25,17,97,5,17,1001,SE,28.17,0,0
23553,2011,4,25,18,95,7,16,1002,SE,31.3,0,0
21927,2011,4,25,19,90,7,15,1002,SE,33.09,0,0
5517,2011,4,25,20,93,7,14,1003,SE,33.98,0,0
35779,2011,4,25,21,100,7,14,1003,SE,35.77,0,0
13453,2011,4,25,22,83,8,12,1003,SE,36.66,0,0
39007,2011,4,25,23,96,7,11,1004,SE,37.55,0,0
5143,2011,4,26,0,103,7,11,1004,SE,40.68,0,0
6500,2011,4,26,1,138,7,11,1003,SE,43.81,0,0
13675,2011,4,26,2,148,6,11,1003,SE,45.6,0,0
3922,2011,4,26,3,126,6,9,1003,SE,46.49,0,0
14457,2011,4,26,4,101,5,9,1002,cv,0.45,0,0
10845,2011,4,26,5,104,6,8,1003,NW,1.79,0,0
43781,2011,4,26,6,116,6,9,1003,SE,0.89,0,0
18157,2011,4,26,7,143,7,12,1003,cv,0.89,0,0
32657,2011,4,26,8,151,6,15,1003,SE,3.13,0,0
2567,2011,4,26,9,149,7,16,1003,SE,4.92,0,0
16803,2011,4,26,10,86,4,18,1003,cv,7.15,0,0
3908,2011,4,26,11,51,1,20,1002,NW,8.94,0,0
19314,2011,4,26,12,41,1,21,1002,NW,20.12,0,0
20042,2011,4,26,13,31,1,19,1002,NW,32.19,0,0
33603,2011,4,26,14,26,6,15,1004,NE,8.94,0,1
8716,2011,4,26,15,20,5,14,1006,NW,8.05,0,0
6837,2011,4,26,16,15,4,14,1006,NW,15.2,0,0
25538,2011,4,26,17,13,3,15,1007,NW,21.01,0,0
28892,2011,4,26,18,16,3,15,1007,NW,25.03,0,0
29360,2011,4,26,19,18,3,15,1007,NW,28.16,0,0
32796,2011,4,26,20,22,4,11,1008,NE,0.89,0,0
14559,2011,4,26,21,63,4,9,1008,cv,0.89,0,0
30304,2011,4,26,22,68,4,10,1008,cv,1.78,0,0
16217,2011,4,26,23,82,4,7,1008,cv,2.23,0,0
23666,2011,4,27,0,79,4,7,1008,NE,1.79,0,0
749,2011,4,27,1,51,4,7,1008,NW,1.79,0,0
29936,2011,4,27,2,46,3,6,1009,NW,4.92,0,0
27520,2011,4,27,3,67,3,5,1009,NW,8.05,0,0
3100,2011,4,27,4,54,3,5,1009,NW,9.84,0,0
38989,2011,4,27,5,43,2,6,1010,NW,12.97,0,0
4595,2011,4,27,6,42,3,7,1010,NW,16.1,0,0
36806,2011,4,27,7,44,4,10,1012,cv,0.89,0,0
19581,2011,4,27,8,29,3,14,1013,SE,1.79,0,0
14633,2011,4,27,9,29,-4,16,1013,NE,5.81,0,0
42411,2011,4,27,10,25,-4,18,1013,NE,10.73,0,0
30396,2011,4,27,11,20,-3,18,1012,NE,13.86,0,0
6128,2011,4,27,12,19,-2,20,1011,SE,3.13,0,0
13096,2011,4,27,13,25,-3,20,1011,NE,3.13,0,0
9004,2011,4,27,14,27,-3,21,1010,cv,1.79,0,0
34491,2011,4,27,15,27,-2,22,1009,SE,4.02,0,0
25427,2011,4,27,16,36,2,20,1009,SE,11.17,0,0
9823,2011,4,27,17,39,2,19,1009,SE,16.98,0,0
30903,2011,4,27,18,47,1,18,1009,SE,21,0,0
34951,2011,4,27,19,62,2,16,1009,SE,24.13,0,0
24472,2011,4,27,20,64,4,15,1010,SE,28.15,0,0
19684,2011,4,27,21,73,3,15,1010,SE,33.07,0,0
29228,2011,4,27,22,59,4,12,1011,SE,34.86,0,0
14363,2011,4,27,23,60,4,12,1011,SE,37.99,0,0
42238,2011,4,28,0,61,4,12,1011,SE,41.12,0,0
27259,2011,4,28,1,61,3,12,1011,SE,42.91,0,0
23262,2011,4,28,2,59,4,12,1010,SE,44.7,0,0
17505,2011,4,28,3,63,5,13,1009,SE,48.72,0,0
42466,2011,4,28,4,70,4,11,1009,cv,1.79,0,0
42524,2011,4,28,5,64,4,10,1009,NE,1.79,0,0
35979,2011,4,28,6,75,4,10,1009,SE,1.79,0,0
15343,2011,4,28,7,82,5,12,1009,SE,3.58,0,0
31913,2011,4,28,8,93,4,13,1009,SE,5.37,0,0
25611,2011,4,28,9,90,3,15,1009,NE,3.13,0,0
36334,2011,4,28,10,84,2,17,1008,NE,4.92,0,0
29313,2011,4,28,11,84,3,19,1007,cv,1.79,0,0
19327,2011,4,28,12,99,2,20,1006,cv,3.58,0,0
42676,2011,4,28,13,105,4,22,1005,SE,3.13,0,0
3630,2011,4,28,14,,5,21,1004,SE,6.26,0,0
32255,2011,4,28,15,,5,22,1003,SE,9.39,0,0
35523,2011,4,28,16,,5,22,1002,SE,12.52,0,0
12744,2011,4,28,17,,5,21,1002,SE,15.65,0,0
40966,2011,4,28,18,,6,20,1002,SE,17.44,0,0
30758,2011,4,28,19,,6,19,1002,SE,19.23,0,0
4881,2011,4,28,20,,6,17,1002,SE,20.12,0,0
4718,2011,4,28,21,,7,18,1003,SE,21.91,0,0
