,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
13571,2010,9,17,14,24.0,14,15.0,1013.0,NE,16.54,0,18
13572,2012,4,7,3,42.0,-8,1.0,1021.0,NW,0.89,0,0
13573,2010,12,30,2,17.0,-21,-8.0,1026.0,NW,145.28,0,0
13574,2010,5,25,21,35.0,7,27.0,1010.0,SE,15.2,0,0
13575,2010,7,1,4,239.0,22,25.0,1000.0,SE,8.95,0,0
13576,2014,1,2,4,172.0,-12,-5.0,1020.0,cv,0.89,0,0
13577,2013,10,1,17,12.0,10,22.0,1016.0,NE,13.86,0,0
13578,2010,12,1,14,276.0,-1,1.0,1011.0,cv,1.78,0,0
13579,2013,12,16,15,156.0,-17,2.0,1029.0,SE,0.89,0,0
13580,2012,5,31,20,43.0,14,16.0,1015.0,NE,1.79,0,0
13581,2014,5,25,3,117.0,18,19.0,1008.0,SE,3.58,0,0
13582,2014,12,10,18,31.0,-18,1.0,1029.0,NW,76.43,0,0
13583,2011,6,3,6,18.0,3,23.0,1005.0,NE,21.01,0,0
13584,2014,11,1,2,215.0,8,9.0,1019.0,cv,1.34,0,0
13585,2012,1,22,1,29.0,-25,-12.0,1037.0,NW,4.02,0,0
13586,2014,6,4,15,47.0,13,30.0,1004.0,SE,9.39,0,0
13587,2011,9,7,7,249.0,20,21.0,1006.0,SE,55.01,0,0
13588,2013,12,11,3,6.0,-20,-2.0,1023.0,NW,161.37,0,0
13589,2012,9,7,4,139.0,18,18.0,1015.0,NE,3.58,0,0
13590,2012,11,7,19,39.0,-6,11.0,1019.0,NW,74.22,0,0
13591,2011,5,4,14,48.0,8,16.0,1009.0,SE,75.1,0,0
13592,2012,12,24,4,,-21,-18.0,1028.0,cv,1.78,0,0
13593,2013,2,9,13,167.0,-13,0.0,1024.0,NE,1.79,0,0
13594,2013,3,28,10,19.0,-21,8.0,1023.0,NW,4.92,0,0
13595,2010,6,30,12,156.0,20,27.0,1003.0,cv,1.78,0,0
13596,2013,4,21,9,143.0,4,10.0,1021.0,SE,1.79,0,0
13597,2013,9,30,12,125.0,15,22.0,1019.0,SE,14.75,0,0
13598,2012,11,19,4,6.0,-11,3.0,1024.0,NW,103.26,0,0
13599,2011,5,1,6,96.0,-2,17.0,1011.0,NW,177.01,0,0
13600,2012,5,17,6,47.0,7,16.0,1006.0,cv,0.89,0,0
13601,2012,5,7,20,134.0,6,22.0,1004.0,SE,1.79,0,0
13602,2010,3,28,20,60.0,-9,12.0,1024.0,SE,30.85,0,0
13603,2013,1,2,2,19.0,-28,-12.0,1034.0,NW,148.88,0,0
13604,2011,7,20,12,24.0,22,25.0,1003.0,cv,0.89,0,0
13605,2013,4,10,11,12.0,-13,11.0,1020.0,NW,129.64,0,0
13606,2011,12,1,17,301.0,-7,0.0,1028.0,cv,0.89,0,0
13607,2010,2,4,4,78.0,-19,-10.0,1028.0,NW,1.79,0,0
13608,2011,12,19,14,29.0,-22,3.0,1029.0,cv,0.89,0,0
13609,2012,2,22,15,219.0,-4,4.0,1012.0,cv,3.57,0,0
13610,2014,8,6,5,63.0,19,23.0,1007.0,NW,5.81,0,0
13611,2010,3,9,19,16.0,-18,0.0,1030.0,NW,175.21,0,0
13612,2012,7,6,16,168.0,23,25.0,1002.0,SE,1.79,0,0
13613,2011,11,18,1,141.0,5,5.0,1016.0,NW,3.58,0,0
13614,2010,8,2,8,100.0,18,24.0,1011.0,cv,2.67,0,0
13615,2014,10,23,0,126.0,8,12.0,1019.0,NE,0.89,0,0
13616,2010,1,19,10,323.0,-4,0.0,1021.0,cv,0.89,0,0
13617,2014,4,28,21,72.0,5,19.0,1016.0,cv,0.89,0,0
13618,2011,9,18,17,9.0,0,19.0,1024.0,SE,5.81,0,0
13619,2012,2,8,23,22.0,-21,-7.0,1027.0,NW,3.13,0,0
13620,2014,6,22,16,36.0,15,29.0,1006.0,SE,3.13,0,0
13621,2013,9,27,5,129.0,8,10.0,1013.0,cv,1.79,0,0
13622,2011,11,26,17,222.0,-4,5.0,1020.0,NW,1.79,0,0
13623,2011,10,23,5,418.0,12,12.0,1016.0,cv,1.78,0,0
13624,2012,12,22,7,25.0,-19,-8.0,1035.0,NE,21.9,0,0
13625,2012,9,2,2,124.0,23,23.0,1006.0,cv,0.89,0,5
13626,2014,10,12,13,5.0,-3,18.0,1031.0,NW,3.13,0,0
13627,2011,4,30,23,234.0,-3,17.0,1007.0,NW,132.31,0,0
13628,2014,7,24,19,24.0,18,28.0,1005.0,SE,9.84,0,0
13629,2012,1,25,6,42.0,-23,-16.0,1024.0,NW,6.71,0,0
13630,2010,11,25,16,52.0,-14,6.0,1022.0,SE,16.09,0,0
13631,2014,11,25,0,90.0,-4,1.0,1026.0,NE,0.89,0,0
13632,2011,3,23,23,15.0,-18,8.0,1024.0,NW,27.71,0,0
13633,2013,10,31,18,174.0,2,10.0,1027.0,SE,6.7,0,0
13634,2012,5,31,6,115.0,8,15.0,1019.0,cv,2.23,0,0
13635,2013,3,1,15,9.0,-24,5.0,1032.0,NE,8.04,0,0
13636,2014,1,7,23,11.0,-21,-4.0,1032.0,NW,24.13,0,0
13637,2011,7,24,14,310.0,28,32.0,1000.0,SE,8.05,0,0
13638,2012,7,21,17,46.0,23,24.0,1000.0,NE,18.32,0,7
13639,2012,8,1,7,17.0,20,20.0,1008.0,NW,4.91,0,3
13640,2012,10,30,3,10.0,-10,2.0,1028.0,NW,51.85,0,0
13641,2010,9,6,11,135.0,19,28.0,1011.0,NE,7.15,0,0
13642,2010,9,25,8,,11,13.0,1017.0,SE,0.89,0,0
13643,2014,6,15,12,89.0,17,32.0,1004.0,SE,6.71,0,0
13644,2014,7,22,22,21.0,15,28.0,1006.0,NW,10.28,0,0
13645,2013,10,23,9,27.0,-4,9.0,1023.0,NW,8.05,0,0
13646,2012,5,7,6,76.0,8,16.0,1005.0,cv,0.89,0,0
13647,2010,10,17,5,23.0,-6,8.0,1028.0,SE,79.55,0,0
13648,2012,3,23,20,10.0,-9,5.0,1017.0,cv,0.89,0,0
13649,2011,6,13,1,63.0,16,23.0,1006.0,SE,4.92,0,0
13650,2010,11,19,8,466.0,1,2.0,1017.0,NW,18.33,0,0
13651,2012,1,17,21,398.0,-5,-4.0,1024.0,SE,0.89,0,0
13652,2014,2,24,16,358.0,-5,7.0,1025.0,cv,4.46,0,0
13653,2011,3,24,17,17.0,-19,12.0,1024.0,NW,177.93,0,0
13654,2012,12,19,23,241.0,-10,-8.0,1031.0,NW,9.84,0,0
13655,2013,10,14,21,27.0,-1,5.0,1032.0,cv,3.56,0,0
13656,2014,12,15,15,8.0,-21,2.0,1028.0,NW,94.76,0,0
13657,2014,4,24,6,107.0,11,16.0,1013.0,SE,27.72,0,0
13658,2013,6,7,16,161.0,19,21.0,1008.0,cv,0.89,0,0
13659,2014,6,19,15,114.0,19,26.0,1005.0,SE,32.17,0,0
13660,2013,1,20,6,64.0,-7,-4.0,1032.0,cv,0.89,2,0
13661,2013,1,27,13,321.0,-5,-4.0,1028.0,SE,3.58,0,0
13662,2014,2,15,20,336.0,-7,-2.0,1024.0,cv,2.23,0,0
13663,2011,7,4,19,96.0,21,32.0,1002.0,SE,12.07,0,0
13664,2013,12,11,12,35.0,-22,5.0,1019.0,SE,25.49,0,0
13665,2014,1,25,2,53.0,-17,-1.0,1023.0,cv,0.89,0,0
13666,2012,5,6,5,79.0,9,15.0,1004.0,SE,1.79,0,0
13667,2014,5,6,20,120.0,8,17.0,1004.0,NE,1.79,0,0
13668,2014,12,25,0,20.0,-14,2.0,1033.0,NW,75.55,0,0
13669,2012,4,12,14,13.0,-7,25.0,1007.0,NW,3.13,0,0
13670,2011,7,17,3,69.0,21,22.0,1004.0,NW,1.79,0,0
13671,2013,2,19,15,41.0,-22,2.0,1028.0,SE,13.86,0,0
13672,2013,2,18,2,14.0,-15,-2.0,1027.0,NE,15.2,0,0
13673,2014,1,4,20,221.0,-8,-4.0,1021.0,NW,10.29,0,0
13674,2014,7,6,21,194.0,23,28.0,1005.0,SE,76.01,0,0
13675,2011,4,26,2,148.0,6,11.0,1003.0,SE,45.6,0,0
13676,2011,5,16,13,156.0,1,28.0,1012.0,SE,4.02,0,0
13677,2013,5,26,23,50.0,16,17.0,1011.0,SE,44.25,0,3
13678,2012,4,5,7,8.0,-13,10.0,1018.0,NW,56.77,0,0
13679,2011,9,2,9,88.0,17,23.0,1011.0,NW,1.79,0,0
13680,2010,11,14,23,12.0,-8,0.0,1035.0,NW,214.65,0,0
13681,2013,10,26,11,47.0,-5,14.0,1024.0,NW,41.13,0,0
13682,2012,4,23,19,288.0,15,21.0,1001.0,NW,7.15,0,0
13683,2012,3,26,20,204.0,-1,9.0,1017.0,cv,0.89,0,0
13684,2012,2,22,8,183.0,-2,0.0,1014.0,NW,0.89,0,0
13685,2014,7,31,14,163.0,22,31.0,1006.0,SE,20.13,0,0
13686,2014,2,15,3,466.0,-9,-6.0,1024.0,NW,3.58,0,0
13687,2010,5,16,19,87.0,14,16.0,1014.0,SE,90.3,0,4
13688,2011,1,21,14,30.0,-21,1.0,1026.0,NW,9.39,0,0
13689,2013,8,23,19,19.0,17,27.0,1007.0,cv,1.78,0,0
13690,2014,1,17,14,67.0,-13,5.0,1030.0,cv,2.68,0,0
13691,2012,12,7,4,61.0,-15,-10.0,1024.0,NW,23.69,0,0
13692,2014,3,6,19,27.0,-27,5.0,1028.0,SE,4.92,0,0
13693,2010,7,3,9,77.0,21,29.0,1001.0,SE,1.79,0,0
13694,2012,7,8,2,136.0,23,25.0,1001.0,cv,2.67,0,0
13695,2011,12,18,15,44.0,-20,3.0,1031.0,NW,1.79,0,0
13696,2014,7,7,11,103.0,22,29.0,1004.0,SE,16.55,0,0
13697,2012,2,16,17,16.0,-20,0.0,1028.0,NW,102.37,0,0
13698,2010,12,25,4,18.0,-25,-8.0,1031.0,NW,19.67,0,0
13699,2012,9,29,3,7.0,-2,15.0,1019.0,NW,4.92,0,0
13700,2014,10,31,11,150.0,10,14.0,1021.0,cv,3.57,0,1
13701,2013,8,1,11,39.0,20,25.0,1004.0,cv,0.89,0,2
13702,2013,3,3,5,133.0,-12,-6.0,1023.0,NW,4.46,0,0
13703,2012,1,14,13,,-16,5.0,1025.0,NW,3.13,0,0
13704,2010,5,17,7,48.0,13,14.0,1011.0,cv,2.67,0,7
13705,2010,5,30,22,83.0,15,21.0,1012.0,SE,3.13,0,1
13706,2010,4,3,2,52.0,-7,-1.0,1022.0,cv,1.78,0,0
13707,2012,7,20,12,226.0,24,31.0,1005.0,SE,4.92,0,0
13708,2010,10,5,2,90.0,8,9.0,1016.0,NW,1.79,0,0
13709,2012,4,5,16,17.0,-12,18.0,1013.0,NW,128.73,0,0
13710,2011,12,19,20,152.0,-15,-6.0,1031.0,cv,0.89,0,0
13711,2014,5,4,13,50.0,-12,18.0,1016.0,NW,242.73,0,0
13712,2012,2,15,14,167.0,-10,2.0,1025.0,cv,1.79,0,0
13713,2012,5,3,16,45.0,4,31.0,1005.0,SE,8.94,0,0
13714,2011,7,9,7,19.0,16,23.0,1006.0,NW,10.28,0,0
13715,2014,6,13,16,48.0,16,32.0,1005.0,SE,10.73,0,0
13716,2013,4,21,1,117.0,1,6.0,1021.0,SE,4.92,0,0
13717,2012,3,22,7,306.0,3,5.0,1023.0,SE,1.79,0,0
13718,2013,2,8,5,11.0,-22,-13.0,1039.0,NW,6.71,0,0
13719,2014,6,2,16,31.0,11,26.0,1010.0,cv,0.89,0,0
13720,2013,6,23,9,61.0,18,25.0,1005.0,NE,1.79,0,0
13721,2011,3,12,16,225.0,-3,17.0,1007.0,SE,12.97,0,0
13722,2011,10,22,7,215.0,9,10.0,1018.0,NW,8.05,0,0
13723,2013,10,13,11,46.0,8,15.0,1020.0,cv,0.89,0,0
13724,2014,5,29,17,14.0,6,40.0,996.0,cv,0.89,0,0
13725,2012,10,25,21,367.0,9,10.0,1018.0,SE,0.89,0,0
13726,2013,9,25,11,11.0,-5,21.0,1022.0,NW,7.15,0,0
13727,2013,11,4,21,105.0,0,6.0,1026.0,SE,0.89,0,0
13728,2013,6,9,22,27.0,16,18.0,1013.0,cv,0.89,0,1
13729,2014,7,22,20,12.0,16,28.0,1006.0,NW,3.13,0,0
13730,2014,7,18,11,120.0,23,30.0,1008.0,SE,11.18,0,0
13731,2014,2,21,2,383.0,-8,-5.0,1029.0,cv,1.35,0,0
13732,2014,3,19,13,79.0,-6,10.0,1023.0,NW,11.18,0,0
13733,2012,2,24,15,119.0,-11,5.0,1021.0,cv,1.78,0,0
13734,2013,4,12,23,54.0,0,18.0,1006.0,cv,0.89,0,0
13735,2012,7,5,11,93.0,22,25.0,1004.0,NW,8.05,0,0
13736,2010,9,26,6,,12,13.0,1019.0,NW,9.39,0,0
13737,2014,3,24,3,261.0,-1,6.0,1017.0,NW,1.79,0,0
13738,2011,4,8,9,,-10,14.0,1023.0,cv,0.89,0,0
13739,2010,6,28,13,153.0,18,30.0,1001.0,SE,6.26,0,0
13740,2010,8,16,11,,16,31.0,1008.0,cv,1.78,0,0
13741,2011,4,6,14,,3,17.0,1015.0,SE,30.4,0,0
13742,2012,1,18,20,469.0,-7,-4.0,1026.0,SE,3.56,0,0
13743,2010,1,16,21,261.0,-12,-9.0,1032.0,cv,3.12,0,0
13744,2014,12,21,21,46.0,-17,-2.0,1023.0,SE,9.84,0,0
13745,2012,8,12,15,,21,29.0,1004.0,SE,15.2,0,0
13746,2010,12,19,22,126.0,-14,6.0,1018.0,SE,6.26,0,0
13747,2010,2,8,9,133.0,-5,-3.0,1020.0,NW,12.07,0,0
13748,2013,9,12,5,132.0,14,17.0,1013.0,NE,1.79,0,0
13749,2013,6,21,20,48.0,16,26.0,1008.0,SE,46.94,0,0
13750,2011,3,17,23,,-7,7.0,1013.0,cv,0.89,0,0
13751,2012,2,15,6,78.0,-13,-10.0,1031.0,NE,0.89,0,0
13752,2014,11,18,7,39.0,-7,-1.0,1030.0,NW,13.86,0,0
13753,2014,11,27,12,13.0,-18,6.0,1025.0,NW,5.81,0,0
13754,2012,12,31,6,71.0,-18,-15.0,1020.0,NW,7.16,0,0
13755,2012,1,30,17,138.0,-9,-5.0,1027.0,cv,3.56,0,0
13756,2014,11,26,1,299.0,-1,1.0,1016.0,cv,0.89,0,0
13757,2013,4,24,3,179.0,6,7.0,1013.0,NW,2.68,0,0
13758,2012,2,18,11,23.0,-20,0.0,1032.0,NW,5.81,0,0
13759,2011,11,2,15,35.0,2,14.0,1027.0,cv,1.78,0,0
13760,2010,3,5,17,18.0,-25,2.0,1029.0,NE,3.13,0,0
13761,2014,5,22,21,64.0,12,27.0,1007.0,SE,58.11,0,0
13762,2014,5,28,9,49.0,9,27.0,1004.0,cv,3.56,0,0
13763,2014,10,31,2,232.0,8,12.0,1022.0,NE,0.89,0,0
13764,2014,2,24,19,387.0,-5,4.0,1026.0,SE,1.79,0,0
13765,2013,2,20,8,140.0,-11,-8.0,1028.0,NW,0.89,0,0
13766,2010,4,16,6,242.0,1,3.0,1017.0,NW,8.94,0,0
13767,2011,12,1,10,53.0,-7,0.0,1033.0,cv,1.78,0,0
13768,2014,6,19,1,151.0,19,22.0,1003.0,cv,0.89,0,0
13769,2014,10,13,18,13.0,1,11.0,1023.0,SE,4.47,0,0
13770,2013,12,28,19,30.0,-26,1.0,1025.0,NW,128.73,0,0
13771,2012,8,19,18,,20,29.0,1004.0,SE,12.96,0,0
13772,2014,11,6,19,33.0,-7,5.0,1031.0,cv,1.78,0,0
13773,2012,6,4,15,118.0,16,30.0,1003.0,SE,14.75,0,0
13774,2011,9,2,7,83.0,18,21.0,1011.0,cv,3.13,0,0
13775,2011,5,20,18,47.0,-1,18.0,1014.0,SE,4.92,0,0
13776,2010,7,8,17,23.0,10,36.0,1003.0,cv,1.79,0,0
13777,2012,1,25,21,127.0,-17,-1.0,1022.0,SE,15.19,0,0
13778,2014,11,2,14,8.0,-12,14.0,1022.0,NW,202.93,0,0
13779,2011,2,18,9,46.0,-12,0.0,1029.0,NW,13.41,0,0
13780,2013,7,20,23,112.0,23,27.0,1004.0,SE,4.92,0,0
13781,2013,12,14,10,28.0,-21,-1.0,1031.0,NE,3.13,0,0
13782,2010,3,27,3,46.0,-11,7.0,1023.0,NE,10.73,0,0
13783,2014,9,15,17,11.0,0,27.0,1016.0,SE,4.02,0,0
13784,2014,3,17,19,24.0,-11,18.0,1014.0,NW,93.87,0,0
13785,2012,8,2,12,14.0,20,29.0,1008.0,cv,0.89,0,0
13786,2013,4,16,16,28.0,-5,21.0,1005.0,cv,6.26,0,0
13787,2011,7,10,11,88.0,19,29.0,1008.0,SE,1.79,0,0
13788,2012,6,18,11,153.0,17,30.0,1002.0,SE,8.94,0,0
13789,2010,9,10,23,212.0,12,20.0,1009.0,NW,4.92,0,0
13790,2010,9,23,21,,10,16.0,1018.0,SE,26.37,0,0
13791,2014,11,5,15,9.0,-8,20.0,1016.0,NW,29.95,0,0
13792,2014,10,12,17,7.0,-4,16.0,1030.0,NW,18.78,0,0
13793,2010,9,26,10,,3,20.0,1020.0,NW,3.13,0,0
13794,2013,4,9,1,10.0,-11,7.0,1016.0,NW,229.33,0,0
13795,2010,5,24,15,23.0,6,29.0,1004.0,NW,56.78,0,0
13796,2012,11,26,19,34.0,-17,5.0,1020.0,SE,7.15,0,0
13797,2010,6,8,2,176.0,14,22.0,1014.0,cv,0.89,0,0
13798,2011,1,19,8,14.0,-23,-11.0,1034.0,NE,1.79,0,0
13799,2010,1,1,11,,-18,-5.0,1017.0,NW,34.43,0,0
13800,2014,7,19,7,72.0,24,28.0,1009.0,SE,0.89,0,0
13801,2010,11,10,10,59.0,-3,6.0,1019.0,cv,1.78,0,0
13802,2014,2,25,9,371.0,-4,2.0,1028.0,NW,10.28,0,0
13803,2012,8,18,11,,23,26.0,1007.0,cv,1.78,0,0
13804,2011,10,17,6,17.0,1,7.0,1022.0,NW,5.81,0,0
13805,2013,3,16,11,239.0,-1,14.0,1026.0,cv,0.89,0,0
13806,2012,5,7,4,73.0,7,15.0,1005.0,cv,0.45,0,0
13807,2013,12,7,22,480.0,-4,-1.0,1020.0,cv,1.79,0,0
13808,2011,5,29,0,99.0,18,26.0,1008.0,SE,74.22,0,0
13809,2013,1,24,4,11.0,-13,-3.0,1023.0,NW,39.78,0,0
13810,2013,9,21,22,32.0,10,22.0,1015.0,SE,38.0,0,0
13811,2011,3,22,6,15.0,-19,-1.0,1032.0,SE,3.13,0,0
13812,2012,8,11,15,79.0,21,27.0,1005.0,cv,1.78,0,2
13813,2010,12,23,21,52.0,-26,-9.0,1039.0,cv,2.23,0,0
13814,2010,6,11,6,97.0,16,18.0,1013.0,cv,0.89,0,0
13815,2013,8,5,13,41.0,19,31.0,998.0,cv,0.89,0,0
13816,2013,9,7,12,39.0,9,27.0,1017.0,NE,6.26,0,0
13817,2010,3,18,11,166.0,-3,1.0,1022.0,cv,0.89,0,0
13818,2012,12,3,6,12.0,-10,-3.0,1019.0,NW,16.54,0,0
13819,2010,4,30,16,20.0,-7,25.0,1010.0,NW,257.95,0,0
13820,2011,11,10,0,84.0,-2,3.0,1022.0,NW,1.79,0,0
13821,2011,12,8,9,16.0,-16,-4.0,1041.0,NW,4.02,0,0
13822,2012,12,18,16,35.0,-16,-4.0,1033.0,cv,0.89,0,0
13823,2013,8,14,19,80.0,24,30.0,1003.0,SE,30.4,0,0
13824,2012,9,30,4,19.0,6,10.0,1019.0,NE,1.79,0,0
13825,2014,10,27,16,33.0,-5,14.0,1030.0,SE,17.43,0,0
13826,2011,7,12,16,100.0,21,30.0,1007.0,SE,11.18,0,0
13827,2014,6,2,11,24.0,14,23.0,1012.0,cv,0.89,0,0
13828,2013,5,25,11,53.0,10,28.0,1011.0,SE,1.79,0,0
13829,2011,7,2,14,140.0,24,28.0,1000.0,SE,3.58,0,0
13830,2010,8,14,23,,9,28.0,1003.0,NW,5.81,0,0
13831,2014,4,16,0,39.0,-1,14.0,1018.0,SE,0.89,0,0
13832,2012,10,13,18,11.0,6,11.0,1014.0,cv,38.27,0,0
13833,2012,3,15,19,148.0,-4,8.0,1019.0,SE,23.7,0,0
13834,2011,6,11,2,53.0,18,20.0,1003.0,SE,12.07,0,0
13835,2012,7,1,8,135.0,23,25.0,1000.0,SE,11.63,0,0
13836,2011,4,1,11,18.0,-13,11.0,1028.0,NE,91.65,0,0
13837,2010,12,2,12,26.0,-17,4.0,1020.0,NW,112.65,0,0
13838,2011,6,28,21,116.0,19,27.0,1003.0,SE,25.48,0,0
13839,2013,6,9,5,130.0,19,20.0,1007.0,cv,1.78,0,0
13840,2012,8,19,8,,22,22.0,1008.0,cv,0.89,0,0
13841,2014,2,16,14,161.0,-16,7.0,1029.0,SE,1.79,0,0
13842,2012,2,4,15,40.0,-24,2.0,1024.0,SE,1.79,0,0
13843,2011,5,27,15,,15,28.0,1009.0,SE,11.17,0,0
13844,2012,1,31,2,150.0,-8,-5.0,1024.0,NW,4.92,0,0
13845,2011,4,12,1,64.0,-4,10.0,1016.0,cv,4.02,0,0
13846,2012,11,22,9,226.0,1,4.0,1022.0,cv,0.89,0,0
13847,2013,3,26,23,154.0,3,9.0,1010.0,SE,10.73,0,0
13848,2010,6,5,1,,12,19.0,1014.0,SE,37.09,0,0
13849,2012,2,11,20,74.0,-18,-3.0,1028.0,SE,3.57,0,0
13850,2012,11,6,6,49.0,-3,3.0,1022.0,cv,0.89,0,0
13851,2012,5,20,0,,15,22.0,1012.0,SE,14.76,0,0
13852,2014,2,8,19,8.0,-19,-3.0,1031.0,NW,29.06,0,0
13853,2011,11,9,3,33.0,-1,2.0,1027.0,NW,11.62,0,0
13854,2012,10,6,4,171.0,9,11.0,1024.0,NW,4.47,0,0
13855,2012,4,22,19,216.0,13,18.0,1001.0,SE,12.07,0,0
13856,2012,9,3,13,12.0,9,27.0,1012.0,NW,16.08,0,0
13857,2014,4,28,14,47.0,1,25.0,1017.0,cv,6.26,0,0
13858,2010,8,21,20,46.0,18,20.0,1012.0,NW,9.84,0,1
13859,2014,7,9,15,10.0,12,31.0,1003.0,cv,0.89,0,0
13860,2012,11,23,17,49.0,-13,5.0,1023.0,NW,31.75,0,0
13861,2011,5,22,22,49.0,3,20.0,1010.0,SE,82.7,0,0
13862,2012,5,6,15,113.0,10,29.0,1003.0,SE,19.22,0,0
13863,2011,4,11,17,13.0,-13,21.0,1016.0,SE,10.73,0,0
13864,2013,5,14,16,23.0,1,31.0,1007.0,cv,6.26,0,0
13865,2010,6,23,22,68.0,13,26.0,1009.0,SE,6.26,0,0
13866,2012,5,15,13,38.0,-3,26.0,1004.0,NW,48.29,0,0
13867,2013,1,3,21,36.0,-21,-11.0,1040.0,NW,5.37,0,0
13868,2010,2,2,22,80.0,-21,-5.0,1030.0,NW,1.79,0,0
13869,2013,7,5,22,35.0,16,30.0,1000.0,SE,21.91,0,0
13870,2014,11,27,21,34.0,-10,5.0,1024.0,NW,5.37,0,0
13871,2012,11,21,3,248.0,-4,-1.0,1021.0,cv,1.78,0,0
13872,2012,12,8,3,9.0,-27,-9.0,1029.0,NW,100.11,0,0
13873,2010,5,2,18,39.0,-8,30.0,1002.0,NW,33.08,0,0
13874,2013,6,10,11,27.0,17,23.0,1014.0,cv,1.79,0,0
13875,2014,12,21,20,33.0,-19,0.0,1024.0,SE,8.05,0,0
13876,2010,1,5,1,34.0,-26,-18.0,1035.0,NW,205.6,0,0
13877,2014,8,9,21,55.0,18,27.0,1005.0,SE,36.66,0,0
13878,2011,9,25,23,301.0,16,17.0,1018.0,SE,4.45,0,0
13879,2011,1,5,7,21.0,-21,-8.0,1031.0,NW,137.22,0,0
13880,2010,2,8,15,163.0,-5,5.0,1017.0,SE,1.79,0,0
13881,2012,5,23,21,35.0,3,21.0,1010.0,SE,21.46,0,0
13882,2012,2,18,16,40.0,-22,4.0,1027.0,NW,36.2,0,0
13883,2010,12,24,19,71.0,-22,-10.0,1033.0,NE,7.15,0,0
13884,2014,2,21,9,305.0,-3,0.0,1029.0,NW,4.92,0,0
13885,2013,2,14,7,11.0,-14,-1.0,1026.0,NE,33.97,0,0
13886,2010,6,12,3,142.0,17,20.0,1009.0,SE,6.26,0,0
13887,2014,8,14,16,27.0,17,30.0,1005.0,SE,19.67,0,0
13888,2011,1,8,8,25.0,-14,-3.0,1026.0,NW,18.78,0,0
13889,2013,5,8,0,196.0,11,21.0,1014.0,SE,46.49,0,0
13890,2010,5,15,4,238.0,12,14.0,1013.0,NW,4.47,0,0
13891,2010,12,25,21,117.0,-19,-12.0,1022.0,NE,0.89,0,0
13892,2011,9,4,8,83.0,19,21.0,1015.0,NW,4.02,0,0
13893,2011,8,7,3,,22,23.0,1007.0,cv,1.78,0,0
13894,2010,12,6,3,10.0,-15,1.0,1033.0,NW,134.97,0,0
13895,2011,10,1,19,60.0,1,14.0,1025.0,SE,6.71,0,0
13896,2010,1,30,2,65.0,-15,-1.0,1020.0,cv,1.79,0,0
13897,2012,8,26,5,174.0,18,20.0,1011.0,cv,2.67,0,0
13898,2011,4,21,11,44.0,8,11.0,1016.0,NE,15.64,0,3
13899,2013,7,12,8,65.0,22,26.0,1006.0,NW,1.79,0,0
13900,2010,11,21,15,8.0,-13,9.0,1017.0,NW,114.88,0,0
13901,2010,5,30,11,54.0,10,26.0,1007.0,NW,21.01,0,0
13902,2012,7,6,7,56.0,21,22.0,1003.0,NW,5.36,0,0
13903,2012,5,21,17,136.0,17,25.0,1012.0,SE,6.26,0,0
13904,2011,1,4,10,89.0,-13,-5.0,1028.0,cv,0.89,0,0
13905,2010,6,1,0,189.0,14,18.0,1017.0,SE,16.1,0,0
13906,2014,11,27,17,16.0,-16,6.0,1023.0,NE,21.9,0,0
13907,2010,5,28,20,206.0,16,19.0,1008.0,cv,0.89,0,0
13908,2013,1,10,15,167.0,-11,-3.0,1026.0,SE,5.37,0,0
13909,2012,9,10,9,180.0,20,24.0,1015.0,cv,0.89,0,0
13910,2010,9,19,3,55.0,14,15.0,1014.0,SE,0.89,0,0
13911,2010,1,7,10,40.0,-22,-11.0,1036.0,NW,12.96,0,0
13912,2010,4,12,12,88.0,-13,8.0,1017.0,NW,44.71,0,0
13913,2013,10,30,22,142.0,2,6.0,1027.0,cv,0.45,0,0
13914,2011,7,3,17,23.0,15,34.0,1000.0,cv,2.68,0,0
13915,2012,11,2,18,190.0,6,8.0,1019.0,NE,0.89,0,0
13916,2013,7,14,21,59.0,21,27.0,1006.0,SE,3.13,0,0
13917,2013,4,13,5,109.0,2,7.0,1002.0,cv,2.67,0,0
13918,2011,6,3,16,8.0,5,30.0,1003.0,SE,7.15,0,0
13919,2011,8,1,6,,24,24.0,1004.0,NE,1.79,0,0
13920,2010,1,9,5,155.0,-19,-16.0,1027.0,NW,13.86,0,0
13921,2013,1,5,20,86.0,-19,-10.0,1029.0,NW,4.92,0,0
13922,2014,9,3,19,11.0,13,27.0,1006.0,SE,19.67,0,0
13923,2012,10,26,16,296.0,11,15.0,1017.0,cv,2.67,0,0
13924,2011,8,22,17,81.0,17,29.0,1010.0,SE,15.19,0,0
13925,2010,3,12,15,16.0,-18,9.0,1019.0,NE,3.13,0,0
13926,2012,5,29,6,86.0,14,23.0,1010.0,SE,19.23,0,0
13927,2011,12,23,7,76.0,-15,-10.0,1027.0,NE,1.79,0,0
13928,2012,9,1,13,166.0,23,30.0,1010.0,SE,13.42,0,0
13929,2011,2,17,19,80.0,-8,4.0,1025.0,SE,8.04,0,0
13930,2012,8,27,20,43.0,22,25.0,1009.0,SE,25.49,0,0
13931,2014,1,16,12,457.0,-11,2.0,1027.0,NE,5.81,0,0
13932,2012,9,17,6,55.0,11,12.0,1017.0,NW,15.2,0,0
